-227,685,336,1146,213,-64,-289,951,-458,261,518,74,120,116,-396,-326,-106,1408,1214,606,555,-189,-24,352,1469,358,350,-60,218,1134,1032,793,208,460,294,574,-414,753,-218,983,719,555,1223,18,720,258
-227,685,336,1146,213,-64,-289,951,-458,261,518,74,120,116,-396,-326,-106,1408,1214,606,555,-189,-24,352,1469,358,350,-60,218,1134,1032,793,208,460,294,574,-414,753,-218,983,719,555,1223,18,720,258
-227,685,336,1146,213,-64,-289,951,-458,261,518,74,120,116,-396,-326,-106,1408,1214,606,555,-189,-24,352,1469,358,350,-60,218,1134,1032,793,208,460,294,574,-414,753,-218,983,719,555,1223,18,720,258
-227,685,336,1146,213,-64,-289,951,-458,261,518,74,120,116,-396,-326,-106,1408,1214,606,555,-189,-24,352,1469,358,350,-60,218,1134,1032,793,208,460,294,574,-414,753,-218,983,719,555,1223,18,720,258
-227,685,336,1146,213,-64,-289,951,-458,261,518,74,120,116,-396,-326,-106,1408,1214,606,555,-189,-24,352,1469,358,350,-60,218,1134,1032,793,208,460,294,574,-414,753,-218,983,719,555,1223,18,720,258
-227,685,336,1146,213,-64,-289,951,-458,261,518,74,120,116,-396,-326,-106,1408,1214,606,555,-189,-24,352,1469,358,350,-60,218,1134,1032,793,208,460,294,574,-414,753,-218,983,719,555,1223,18,720,258
-227,685,336,1146,213,-64,-289,951,-458,261,518,74,120,116,-396,-326,-106,1408,1214,606,555,-189,-24,352,1469,358,350,-60,218,1134,1032,793,208,460,294,574,-414,753,-218,983,719,555,1223,18,720,258
-227,685,336,1146,213,-64,-289,951,-458,261,518,74,120,116,-396,-326,-106,1408,1214,606,555,-189,-24,352,1469,358,350,-60,218,1134,1032,793,208,460,294,574,-414,753,-218,983,719,555,1223,18,720,258
-227,685,336,1146,213,-64,-289,951,-458,261,518,74,120,116,-396,-326,-106,1408,1214,606,555,-189,-24,352,1469,358,350,-60,218,1134,1032,793,208,460,294,574,-414,753,-218,983,719,555,1223,18,720,258
-227,685,336,1146,213,-64,-289,951,-458,261,518,74,120,116,-396,-326,-106,1408,1214,606,555,-189,-24,352,1469,358,350,-60,218,1134,1032,793,208,460,294,574,-414,753,-218,983,719,555,1223,18,720,258
-227,685,336,1146,213,-64,-289,951,-458,261,518,74,120,116,-396,-326,-106,1408,1214,606,555,-189,-24,352,1469,358,350,-60,218,1134,1032,793,208,460,294,574,-414,753,-218,983,719,555,1223,18,720,258
-227,685,336,1146,213,-64,-289,951,-458,261,518,74,120,116,-396,-326,-106,1408,1214,606,555,-189,-24,352,1469,358,350,-60,218,1134,1032,793,208,460,294,574,-414,753,-218,983,719,555,1223,18,720,258
-227,685,336,1146,213,-64,-289,951,-458,261,518,74,120,116,-396,-326,-106,1408,1214,606,555,-189,-24,352,1469,358,350,-60,218,1134,1032,793,208,460,294,574,-414,753,-218,983,719,555,1223,18,720,258
-227,685,336,1146,213,-64,-289,951,-458,261,518,74,120,116,-396,-326,-106,1408,1214,606,555,-189,-24,352,1469,358,350,-60,218,1134,1032,793,208,460,294,574,-414,753,-218,983,719,555,1223,18,720,258
-227,685,336,1146,213,-64,-289,951,-458,261,518,74,120,116,-396,-326,-106,1408,1214,606,555,-189,-24,352,1469,358,350,-60,218,1134,1032,793,208,460,294,574,-414,753,-218,983,719,555,1223,18,720,258
-227,685,336,1146,213,-64,-289,951,-458,261,518,74,120,116,-396,-326,-106,1408,1214,606,555,-189,-24,352,1469,358,350,-60,218,1134,1032,793,208,460,294,574,-414,753,-218,983,719,555,1223,18,720,258
-227,685,336,1146,213,-64,-289,951,-458,261,518,74,120,116,-396,-326,-106,1408,1214,606,555,-189,-24,352,1469,358,350,-60,218,1134,1032,793,208,460,294,574,-414,753,-218,983,719,555,1223,18,720,258
-227,685,336,1146,213,-64,-289,951,-458,261,518,74,120,116,-396,-326,-106,1408,1214,606,555,-189,-24,352,1469,358,350,-60,218,1134,1032,793,208,460,294,574,-414,753,-218,983,719,555,1223,18,720,258
-227,685,336,1146,213,-64,-289,951,-458,261,518,74,120,116,-396,-326,-106,1408,1214,606,555,-189,-24,352,1469,358,350,-60,218,1134,1032,793,208,460,294,574,-414,753,-218,983,719,555,1223,18,720,258
-227,685,336,1146,213,-64,-289,951,-458,261,518,74,120,116,-396,-326,-106,1408,1214,606,555,-189,-24,352,1469,358,350,-60,218,1134,1032,793,208,460,294,574,-414,753,-218,983,719,555,1223,18,720,258
-227,685,336,1146,213,-64,-289,951,-458,261,518,74,120,116,-396,-326,-106,1408,1214,606,555,-189,-24,352,1469,358,350,-60,218,1134,1032,793,208,460,294,574,-414,753,-218,983,719,555,1223,18,720,258
-227,685,336,1146,213,-64,-289,951,-458,261,518,74,120,116,-396,-326,-106,1408,1214,606,555,-189,-24,352,1469,358,350,-60,218,1134,1032,793,208,460,294,574,-414,753,-218,983,719,555,1223,18,720,258
-227,685,336,1146,213,-64,-289,951,-458,261,518,74,120,116,-396,-326,-106,1408,1214,606,555,-189,-24,352,1469,358,350,-60,218,1134,1032,793,208,460,294,574,-414,753,-218,983,719,555,1223,18,720,258
-227,685,336,1146,213,-64,-289,951,-458,261,518,74,120,116,-396,-326,-106,1408,1214,606,555,-189,-24,352,1469,358,350,-60,218,1134,1032,793,208,460,294,574,-414,753,-218,983,719,555,1223,18,720,258
-227,685,336,1146,213,-64,-289,951,-458,261,518,74,120,116,-396,-326,-106,1408,1214,606,555,-189,-24,352,1469,358,350,-60,218,1134,1032,793,208,460,294,574,-414,753,-218,983,719,555,1223,18,720,258
-227,685,336,1146,213,-64,-289,951,-458,261,518,74,120,116,-396,-326,-106,1408,1214,606,555,-189,-24,352,1469,358,350,-60,218,1134,1032,793,208,460,294,574,-414,753,-218,983,719,555,1223,18,720,258
-227,685,336,1146,213,-64,-289,951,-458,261,518,74,120,116,-396,-326,-106,1408,1214,606,555,-189,-24,352,1469,358,350,-60,218,1134,1032,793,208,460,294,574,-414,753,-218,983,719,555,1223,18,720,258
-227,685,336,1146,213,-64,-289,951,-458,261,518,74,120,116,-396,-326,-106,1408,1214,606,555,-189,-24,352,1469,358,350,-60,218,1134,1032,793,208,460,294,574,-414,753,-218,983,719,555,1223,18,720,258
-227,685,336,1146,213,-64,-289,951,-458,261,518,74,120,116,-396,-326,-106,1408,1214,606,555,-189,-24,352,1469,358,350,-60,218,1134,1032,793,208,460,294,574,-414,753,-218,983,719,555,1223,18,720,258
-227,685,336,1146,213,-64,-289,951,-458,261,518,74,120,116,-396,-326,-106,1408,1214,606,555,-189,-24,352,1469,358,350,-60,218,1134,1032,793,208,460,294,574,-414,753,-218,983,719,555,1223,18,720,258
-227,685,336,1146,213,-64,-289,951,-458,261,518,74,120,116,-396,-326,-106,1408,1214,606,555,-189,-24,352,1469,358,350,-60,218,1134,1032,793,208,460,294,574,-414,753,-218,983,719,555,1223,18,720,258
-227,685,336,1146,213,-64,-289,951,-458,261,518,74,120,116,-396,-326,-106,1408,1214,606,555,-189,-24,352,1469,358,350,-60,218,1134,1032,793,208,460,294,574,-414,753,-218,983,719,555,1223,18,720,258
-227,685,336,1146,213,-64,-289,951,-458,261,518,74,120,116,-396,-326,-106,1408,1214,606,555,-189,-24,352,1469,358,350,-60,218,1134,1032,793,208,460,294,574,-414,753,-218,983,719,555,1223,18,720,258
-227,685,336,1146,213,-64,-289,951,-458,261,518,74,120,116,-396,-326,-106,1408,1214,606,555,-189,-24,352,1469,358,350,-60,218,1134,1032,793,208,460,294,574,-414,753,-218,983,719,555,1223,18,720,258
-227,685,336,1146,213,-64,-289,951,-458,261,518,74,120,116,-396,-326,-106,1408,1214,606,555,-189,-24,352,1469,358,350,-60,218,1134,1032,793,208,460,294,574,-414,753,-218,983,719,555,1223,18,720,258
-227,685,336,1146,213,-64,-289,951,-458,261,518,74,120,116,-396,-326,-106,1408,1214,606,555,-189,-24,352,1469,358,350,-60,218,1134,1032,793,208,460,294,574,-414,753,-218,983,719,555,1223,18,720,258
-227,685,336,1146,213,-64,-289,951,-458,261,518,74,120,116,-396,-326,-106,1408,1214,606,555,-189,-24,352,1469,358,350,-60,218,1134,1032,793,208,460,294,574,-414,753,-218,983,719,555,1223,18,720,258
-227,685,336,1146,213,-64,-289,951,-458,261,518,74,120,116,-396,-326,-106,1408,1214,606,555,-189,-24,352,1469,358,350,-60,218,1134,1032,793,208,460,294,574,-414,753,-218,983,719,555,1223,18,720,258
-227,685,336,1146,213,-64,-289,951,-458,261,518,74,120,116,-396,-326,-106,1408,1214,606,555,-189,-24,352,1469,358,350,-60,218,1134,1032,793,208,460,294,574,-414,753,-218,983,719,555,1223,18,720,258
-227,685,336,1146,213,-64,-289,951,-458,261,518,74,120,116,-396,-326,-106,1408,1214,606,555,-189,-24,352,1469,358,350,-60,218,1134,1032,793,208,460,294,574,-414,753,-218,983,719,555,1223,18,720,258
-227,685,336,1146,213,-64,-289,951,-458,261,518,74,120,116,-396,-326,-106,1408,1214,606,555,-189,-24,352,1469,358,350,-60,218,1134,1032,793,208,460,294,574,-414,753,-218,983,719,555,1223,18,720,258
-227,685,336,1146,213,-64,-289,951,-458,261,518,74,120,116,-396,-326,-106,1408,1214,606,555,-189,-24,352,1469,358,350,-60,218,1134,1032,793,208,460,294,574,-414,753,-218,983,719,555,1223,18,720,258
-227,685,336,1146,213,-64,-289,951,-458,261,518,74,120,116,-396,-326,-106,1408,1214,606,555,-189,-24,352,1469,358,350,-60,218,1134,1032,793,208,460,294,574,-414,753,-218,983,719,555,1223,18,720,258
-227,685,336,1146,213,-64,-289,951,-458,261,518,74,120,116,-396,-326,-106,1408,1214,606,555,-189,-24,352,1469,358,350,-60,218,1134,1032,793,208,460,294,574,-414,753,-218,983,719,555,1223,18,720,258
-227,685,336,1146,213,-64,-289,951,-458,261,518,74,120,116,-396,-326,-106,1408,1214,606,555,-189,-24,352,1469,358,350,-60,218,1134,1032,793,208,460,294,574,-414,753,-218,983,719,555,1223,18,720,258
-227,685,336,1146,213,-64,-289,951,-458,261,518,74,120,116,-396,-326,-106,1408,1214,606,555,-189,-24,352,1469,358,350,-60,218,1134,1032,793,208,460,294,574,-414,753,-218,983,719,555,1223,18,720,258
-227,685,336,1146,213,-64,-289,951,-458,261,518,74,120,116,-396,-326,-106,1408,1214,606,555,-189,-24,352,1469,358,350,-60,218,1134,1032,793,208,460,294,574,-414,753,-218,983,719,555,1223,18,720,258
-227,685,336,1146,213,-64,-289,951,-458,261,518,74,120,116,-396,-326,-106,1408,1214,606,555,-189,-24,352,1469,358,350,-60,218,1134,1032,793,208,460,294,574,-414,753,-218,983,719,555,1223,18,720,258
-227,685,336,1146,213,-64,-289,951,-458,261,518,74,120,116,-396,-326,-106,1408,1214,606,555,-189,-24,352,1469,358,350,-60,218,1134,1032,793,208,460,294,574,-414,753,-218,983,719,555,1223,18,720,258
-227,685,336,1146,213,-64,-289,951,-458,261,518,74,120,116,-396,-326,-106,1408,1214,606,555,-189,-24,352,1469,358,350,-60,218,1134,1032,793,208,460,294,574,-414,753,-218,983,719,555,1223,18,720,258
-227,685,336,1146,213,-64,-289,951,-458,261,518,74,120,116,-396,-326,-106,1408,1214,606,555,-189,-24,352,1469,358,350,-60,218,1134,1032,793,208,460,294,574,-414,753,-218,983,719,555,1223,18,720,258
-227,685,336,1146,213,-64,-289,951,-458,261,518,74,120,116,-396,-326,-106,1408,1214,606,555,-189,-24,352,1469,358,350,-60,218,1134,1032,793,208,460,294,574,-414,753,-218,983,719,555,1223,18,720,258
-227,685,336,1146,213,-64,-289,951,-458,261,518,74,120,116,-396,-326,-106,1408,1214,606,555,-189,-24,352,1469,358,350,-60,218,1134,1032,793,208,460,294,574,-414,753,-218,983,719,555,1223,18,720,258
-227,685,336,1146,213,-64,-289,951,-458,261,518,74,120,116,-396,-326,-106,1408,1214,606,555,-189,-24,352,1469,358,350,-60,218,1134,1032,793,208,460,294,574,-414,753,-218,983,719,555,1223,18,720,258
-227,685,336,1146,213,-64,-289,951,-458,261,518,74,120,116,-396,-326,-106,1408,1214,606,555,-189,-24,352,1469,358,350,-60,218,1134,1032,793,208,460,294,574,-414,753,-218,983,719,555,1223,18,720,258
-227,685,336,1146,213,-64,-289,951,-458,261,518,74,120,116,-396,-326,-106,1408,1214,606,555,-189,-24,352,1469,358,350,-60,218,1134,1032,793,208,460,294,574,-414,753,-218,983,719,555,1223,18,720,258
-227,685,336,1146,213,-64,-289,951,-458,261,518,74,120,116,-396,-326,-106,1408,1214,606,555,-189,-24,352,1469,358,350,-60,218,1134,1032,793,208,460,294,574,-414,753,-218,983,719,555,1223,18,720,258
-227,685,336,1146,213,-64,-289,951,-458,261,518,74,120,116,-396,-326,-106,1408,1214,606,555,-189,-24,352,1469,358,350,-60,218,1134,1032,793,208,460,294,574,-414,753,-218,983,719,555,1223,18,720,258
-227,685,336,1146,213,-64,-289,951,-458,261,518,74,120,116,-396,-326,-106,1408,1214,606,555,-189,-24,352,1469,358,350,-60,218,1134,1032,793,208,460,294,574,-414,753,-218,983,719,555,1223,18,720,258
-227,685,336,1146,213,-64,-289,951,-458,261,518,74,120,116,-396,-326,-106,1408,1214,606,555,-189,-24,352,1469,358,350,-60,218,1134,1032,793,208,460,294,574,-414,753,-218,983,719,555,1223,18,720,258
-227,685,336,1146,213,-64,-289,951,-458,261,518,74,120,116,-396,-326,-106,1408,1214,606,555,-189,-24,352,1469,358,350,-60,218,1134,1032,793,208,460,294,574,-414,753,-218,983,719,555,1223,18,720,258
-227,685,336,1146,213,-64,-289,951,-458,261,518,74,120,116,-396,-326,-106,1408,1214,606,555,-189,-24,352,1469,358,350,-60,218,1134,1032,793,208,460,294,574,-414,753,-218,983,719,555,1223,18,720,258
-227,685,336,1146,213,-64,-289,951,-458,261,518,74,120,116,-396,-326,-106,1408,1214,606,555,-189,-24,352,1469,358,350,-60,218,1134,1032,793,208,460,294,574,-414,753,-218,983,719,555,1223,18,720,258
-227,685,336,1146,213,-64,-289,951,-458,261,518,74,120,116,-396,-326,-106,1408,1214,606,555,-189,-24,352,1469,358,350,-60,218,1134,1032,793,208,460,294,574,-414,753,-218,983,719,555,1223,18,720,258
-227,685,336,1146,213,-64,-289,951,-458,261,518,74,120,116,-396,-326,-106,1408,1214,606,555,-189,-24,352,1469,358,350,-60,218,1134,1032,793,208,460,294,574,-414,753,-218,983,719,555,1223,18,720,258
-227,685,336,1146,213,-64,-289,951,-458,261,518,74,120,116,-396,-326,-106,1408,1214,606,555,-189,-24,352,1469,358,350,-60,218,1134,1032,793,208,460,294,574,-414,753,-218,983,719,555,1223,18,720,258
-227,685,336,1146,213,-64,-289,951,-458,261,518,74,120,116,-396,-326,-106,1408,1214,606,555,-189,-24,352,1469,358,350,-60,218,1134,1032,793,208,460,294,574,-414,753,-218,983,719,555,1223,18,720,258
-227,685,336,1146,213,-64,-289,951,-458,261,518,74,120,116,-396,-326,-106,1408,1214,606,555,-189,-24,352,1469,358,350,-60,218,1134,1032,793,208,460,294,574,-414,753,-218,983,719,555,1223,18,720,258
-227,685,336,1146,213,-64,-289,951,-458,261,518,74,120,116,-396,-326,-106,1408,1214,606,555,-189,-24,352,1469,358,350,-60,218,1134,1032,793,208,460,294,574,-414,753,-218,983,719,555,1223,18,720,258
